order_id,orderrad_id,orderdatum,önskat_leveransdatum,faktiskt_leveransdatum,produkt_id,produktnamn,kategori,säsong,antal,pris,vikt_gram,leveranszon,kund_id,recension_text,recensionsdatum,betyg
GG-2024-00638,GG-2024-00638-1,2024-05-23,2024-06-01,2024-06-05,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,4,179.0,600,Zon 5,KUND-14718,Tomatplantorna frös under transporten.,2024-07-01,1
GG-2024-00638,GG-2024-00638-2,2024-05-23,2024-06-01,2024-06-05,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,2,59.0,250,Zon 5,KUND-14718,,,
GG-2024-00638,GG-2024-00638-3,2024-05-23,2024-06-01,2024-06-05,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,1,149.0,25000,Zon 5,KUND-14718,,,
GG-2024-00639,GG-2024-00639-1,04/05/2024,2024-05-10,2024-05-10,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,4,89.0,12500,Zon 4,KUND-11938,"Väntade i 12 dagar, plantorna överlevde inte.",2024-05-21,1
GG-2024-00640,GG-2024-00640-1,2024-05-06,2024-05-10,2024-05-17,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,2,179.0,600,Zon 2,KUND-10241,"Leveransen tog 2 veckor, allt var vissnat.",2024-06-12,1
GG-2024-00640,GG-2024-00640-2,2024-05-06,2024-05-10,2024-05-05,PLT-TOM-001,Tomatplanta 'Tiny Tim',Färdiga plantor,Vår,1,79.0,300,Zon 2,KUND-10241,,,
GG-2024-00640,GG-2024-00640-3,2024-05-06,2024-05-10,2024-05-17,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,2,129.0,1500,Zon 2,KUND-10241,,,
GG-2024-00641,GG-2024-00641-1,2024/05/02,2024-05-08,2024-05-08,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,2,179.0,600,Zon 4,KUND-11667,,,
GG-2024-00641,GG-2024-00641-2,2024-05-02,2024-05-08,2024-05-08,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,,KUND-11667,Snabb leverans och bra kvalitet på jorden.,2024-05-30,4
GG-2024-00641,GG-2024-00641-3,2024-05-02,8 maj 2024,2024-05-08,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,1,149.0,400,Zon 4,KUND-11667,Leveransen var ok men förpackningen kunde varit bättre.,2024-05-31,3
GG-2024-00641,GG-2024-00641-4,2024-05-02,2024-05-08,2024-05-08,PLT-TOM-001,Tomatplanta 'Tiny Tim',Färdiga plantor,Vår,2,79.0,300,Zon 4,KUND-11667,,,
GG-2024-00642,GG-2024-00642-1,2024-05-10,2024-05-12,2024-05-12,PLT-BLO-001,Pelargon röd,Färdiga plantor,Vår,1,69.0,400,Zon 1,KUND-10517,"Helt standard, inget speciellt.",2024-06-06,3
GG-2024-00642,GG-2024-00642-2,2024-05-10,2024-05-12,2024-05-12,PLT-ORT-002,Persilja i kruka,Färdiga plantor,Vår,4,45.0,200,Zon 1,KUND-10517,,,
GG-2024-00643,GG-2024-00643-1,2024-05-18,2024-05-23,2024-05-23,FRO-TOM-002,Bifftommat,Frön,Tidig vår,2,55.0,5,Zon 3,KUND-10612,Perfekt för balkongen. Pelargonerna blommar redan.,2024-06-05,4
GG-2024-00643,GG-2024-00643-2,2024-05-18,2024-05-23,2024-05-23,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,2,39.0,8,Zon 3,KUND-10612,"Vackra plantor, välpackade och friska vid leverans.",2024-06-21,5
GG-2024-00643,GG-2024-00643-3,2024-05-18,2024-05-23,2024-05-23,PLT-ORT-001,Basilikaplanta,Färdiga plantor,Vår,2,49.0,150,Zon 3,KUND-10612,"Jorden luktar fräscht och bra, plantorna älskar den.",2024-05-28,5
GG-2024-00643,GG-2024-00643-4,2024-05-18,2024-05-23,2024-05-23,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,1,55.0,5,Zon 3,KUND-10612,,,
GG-2024-00644,GG-2024-00644-1,2024-05-12,2024-05-19,2024-05-19,KRU-TER-002,Terrakottakruka 15cm,Krukor & kärl,Alla,4,79.0,600,Zon 5,KUND-10289,"Helt standard, inget speciellt.",2024-06-06,3
GG-2024-00644,GG-2024-00644-2,2024-05-12,2024-05-19,2024-05-19,PLT-ORT-001,Basilikaplanta,Färdiga plantor,Vår,2,49.0,150,Zon 5,KUND-10289,,,
GG-2024-00644,GG-2024-00644-3,2024-05-12,2024-05-19,2024-05-19,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,1,39.0,8,Zon 5,KUND-10289,Mycket dålig kommunikation om förseningen.,2024-05-23,1
GG-2024-00644,GG-2024-00644-4,2024-05-12,2024-05-19,2024-05-19,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,1,149.0,400,Zon 5,KUND-10289,,,
GG-2024-00645,GG-2024-00645-1,2024-05-18,2024-05-22,22 maj 2024,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,2st,89.0,12500,Zon 2,KUND-11213,"Så fina krukor, precis som på bilden.",2024-06-13,5
GG-2024-00645,GG-2024-00645-2,2024-05-18,2024-05-22,2024-05-22,VER-SKY-001,Trädgårdsspade,Verktyg & tillbehör,Alla,1,199.0,800,Z2,KUND-11213,Överraskad över hur snabbt leveransen kom!,2024-06-07,4
GG-2024-00646,GG-2024-00646-1,2024-05-08,2024-05-11,2024-05-11,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,3,49.0,5,Zon 2,KUND-10094,"Helt oacceptabelt, produkterna var förstörda.",2024-05-23,2
GG-2024-00646,GG-2024-00646-2,2024-05-08,2024-05-11,2024-05-11,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,3,89.0,350,Zon 2,KUND-10094,,,
GG-2024-00646,GG-2024-00646-3,2024-05-08,2024/05/11,2024-05-11,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,Zon 2,KUND-10094,Tomatplantorna frös under transporten.,2024-05-23,2
GG-2024-00647,GG-2024-00647-1,2024-05-03,2024-05-06,2024-05-06,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,3,59.0,250,Zon 1,KUND-10629,Överraskad över hur snabbt leveransen kom!,2024-05-20,5
GG-2024-00647,GG-2024-00647-2,2024-05-03,2024-05-06,2024-05-06,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,1,89.0,350g,Zon 1,KUND-10629,,,
GG-2024-00648,GG-2024-00648-1,2024-06-17,2024-06-20,2024-06-20,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,1,55.0,5,Zon 1,KUND-14932,Överraskad över hur snabbt leveransen kom!,2024-06-27,5
GG-2024-00649,GG-2024-00649-1,2024-06-07,2024-06-09,2024-06-12,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,1,39.0,8,Zon 1,KUND-10346,,,
GG-2024-00649,GG-2024-00649-2,2024-06-07,2024-06-09,2024-06-12,FRO-ORT-001,Basilika persilja dill,Frön,Vår,1,59.0,15,Zon 1,KUND-10346,Inget grodde trots att jag följde instruktionerna.,2024-07-03,1
GG-2024-00649,GG-2024-00649-3,2024-06-07,,2024-06-12,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,1,59.0,250,Zon 1,KUND-10346,"Kom fram för sent, kunde lika gärna kastat det.",2024-07-04,1
GG-2024-00650,GG-2024-00650-1,2024-06-08,,2024-06-11,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,Zon 1,KUND-11848,,,
GG-2024-00651,GG-2024-00651-1,20/06/2024,2024-06-26,2024-06-26,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,1,55.0,5,Zon 4,KUND-14135,"Mycket nöjd, allt kom fram i bra skick.",2024-07-22,5
GG-2024-00652,GG-2024-00652-1,2024-06-26,2024-06-29,2024-06-29,FRO-TOM-001,Tomatfrö tiny tim,Frön,Tidig vår,1,49.0,-5,,KUND-10467,,,
GG-2024-00652,GG-2024-00652-2,2024-06-26,2024-06-29,2024-06-29,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,2,55.0,5,Zon 1,KUND-10467,Perfekt för balkongen. Pelargonerna blommar redan.,2024-07-14,4
GG-2024-00653,GG-2024-00653-1,2024-06-26,2024-06-30,2024-06-30,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,1,179.0,600,Zon 3,KUND-12299,"Helt okej, men hittade billigare i lokal butik.",2024-07-22,3
GG-2024-00654,GG-2024-00654-1,2024-06-01,2024-06-04,2024-06-04,FRO-BLO-001,Sommarblommor mix,Frön,Vår,1,69.0,20,,KUND-14980,"Gullrankan är så vacker, perfekt hängväxt.",2024-06-08,5
GG-2024-00654,GG-2024-00654-2,2024-06-01,2024-06-04,2024-06-04,PLT-INO-002,FREDSKALLA,Inomhusväxter,Alla,1,149.0,800,Zon 1,KUND-14980,"Plantorna var i perfekt skick, rekommenderas varmt.",2024-06-08,4
GG-2024-00655,GG-2024-00655-1,2024-06-11,2024-06-20,2024-06-20,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,1,179.0,600,Zon 5,KUND-14517,,,
GG-2024-00655,GG-2024-00655-2,2024-06-11,2024-06-20,2024-06-20,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,1,149.0,800,Zon 5,KUND-14517,"Min monstera är fantastisk, så stor och fin!",2024-07-12,4
GG-2024-00656,GG-2024-00656-1,2024-06-22,2024-06-26,2024-07-03,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,1,89.0,12500,,KUND-11509,,,
GG-2024-00656,GG-2024-00656-2,2024-06-22,2024-06-26,2024-07-03,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,5,39.0,8,Zon 2,KUND-11509,"Det gick an, inte mer inte mindre.",2024-08-02,3
GG-2024-00657,GG-2024-00657-1,2024-06-20,,2024-06-25,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,1,89.0,12500,Zon 1,KUND-10366,,,
GG-2024-00658,GG-2024-00658-1,2024-06-03,2024-06-07,2024-06-13,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,1,59.0,15,Zon 3,KUND-13407,Plantorna var helt döda vid leverans. Besviken.,2024-06-17,1
GG-2024-00658,GG-2024-00658-2,2024-06-03,,2024-06-13,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,3,299.0,2000,Zon 3,KUND-13407,"Proffsigt packade, inget var skadat.",2024-06-22,5
GG-2024-00658,GG-2024-00658-3,2024-06-03,2024-06-07,2024-06-13,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,1,149.0,400,Zon 3,KUND-13407,,,
GG-2024-00658,GG-2024-00658-4,2024-06-03,2024-06-07,2024-06-13,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,2,179.0,600,Zon 3,KUND-13407,,,
GG-2024-00659,GG-2024-00659-1,2024-06-27,2024-07-01,2024-07-01,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,Zon 3,KUND-13103,,,
GG-2024-00659,GG-2024-00659-2,2024-06-27,2024-07-01,2024-07-01,PLT-BLO-002,Petunia mix,Färdiga plantor,April-Maj,4,59.0,250,Zon 3,KUND-13103,,,
GG-2024-00659,GG-2024-00659-3,2024-06-27,,2024-07-01,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,2,89.0,12500,Zon 3,KUND-13103,,,
GG-2024-00660,GG-2024-00660-1,2024-06-28,2024-07-05,2024-07-05,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,2,49.0,5,Zon 4,KUND-10993,,,
GG-2024-00660,GG-2024-00660-2,2024-06-28,2024-07-05,2024-07-05,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,1,149.0,400,Zon 4,KUND-10993,Överraskad över hur snabbt leveransen kom!,2024-08-02,5
GG-2024-00660,GG-2024-00660-3,2024-06-28,2024-07-05,2024-07-05,FRO-BLO-001,Sommarblommor mix,Frön,Vår,2,69.0,20,Zon 4,KUND-10993,,,
GG-2024-00661,GG-2024-00661-1,2024-06-23,2024-06-26,2024-06-26,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,2,149.0,400,Zon 1,KUND-10945,Ok kvalitet men lite dyrt tycker jag.,2024-07-24,3
GG-2024-00661,GG-2024-00661-2,2024-06-23,2024-06-26,2024-06-26,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,4,59.0,250,1,KUND-10945,,,
GG-2024-00661,GG-2024-00661-3,2024-06-23,,2024-06-26,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,Zon 1,KUND-10945,,,
GG-2024-00662,GG-2024-00662-1,2024-06-25,2024-07-03,2024-07-03,FRO-ORT-001,ÖRTER MIX,Frön,Vår,1,0,15,Zon 5,KUND-12006,,,
GG-2024-00662,GG-2024-00662-2,2024-06-25,2024-07-03,2024-07-03,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,,1,149.0,400,Zon 5,KUND-12006,,,
GG-2024-00662,GG-2024-00662-3,2024-06-25,2024-07-03,2024-07-03,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,1,299.0,2000,Zon 5,KUND-12006,,,
GG-2024-00663,GG-2024-00663-1,2024-06-15,2024-06-18,2024-06-18,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,4,39.0,8,Zon 1,KUND-11473,,,
GG-2024-00664,GG-2024-00664-1,2024-06-27,2024-06-30,2024-07-06,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,4,299.0,2000,Zon 2,KUND-13074,,,
GG-2024-00664,GG-2024-00664-2,2024-06-27,2024-06-30,2024-07-06,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,1,149.0,400,Zon 2,KUND-13074,Ok kvalitet men lite dyrt tycker jag.,2024-08-04,3
GG-2024-00664,GG-2024-00664-3,2024-06-27,2024-06-30,2024-07-06,FRO-SAL-001,Sallatsfrön mix,Frön,vår,2,39.0,8,Zon 2,KUND-13074,,,
GG-2024-00665,GG-2024-00665-1,2024-06-03,2024-06-08,2024-06-08,FRO-GUR-001,GURKFRÖN,Frön,Vår,1,"45,00",10,Zon 3,KUND-12385,,,
GG-2024-00665,GG-2024-00665-2,2024-06-03,2024-06-08,2024-06-08,FRO-BLO-001,Sommarblommor mix,Frön,Vår,1,69.0,20,Zon 3,KUND-12385,,,
GG-2024-00666,GG-2024-00666-1,2024/06/27,2024-07-04,2024-07-04,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,2,149.0,400,Zon 5,KUND-14829,,,
GG-2024-00667,GG-2024-00667-1,2024-06-17,2024-06-21,2024-06-21,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,1,149.0,800,Zon 3,KUND-12950,,,
GG-2024-00668,GG-2024-00668-1,2024-06-17,2024-06-23,2024-06-23,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,1,59.0,15,Zon 4,KUND-14749,,,
GG-2024-00668,GG-2024-00668-2,2024-06-17,2024-06-23,2024-06-23,JOR-NAR-001,Flytande näring 1L,Jord & näring,Alla,1,99.0,1100,Zon 4,KUND-14749,,,
GG-2024-00669,GG-2024-00669-1,2024-06-17,2024-06-20,2024-06-24,JOR-NAR-001,Flytande näring 1L,Jord & näring,,1,99.0,1100,Zon 1,KUND-13526,"Fungerade någorlunda, inte imponerad.",2024-07-16,3
GG-2024-00669,GG-2024-00669-2,2024-06-17,2024-06-20,2024-06-24,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,1,179.0,600,Zon 1,KUND-13526,"Fröerna hade utgånget datum, grodde inte alls.",2024-07-05,1
GG-2024-00669,GG-2024-00669-3,2024-06-17,2024-06-20,2024-06-24,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,3,89.0,12500,Zon 1,KUND-13526,,,
GG-2024-00669,GG-2024-00669-4,2024-06-17,2024-06-20,2024-06-24,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,4,179.0,600,Zon 1,KUND-13526,"Gullrankan är så vacker, perfekt hängväxt.",2024-06-28,5
GG-2024-00670,GG-2024-00670-1,2024-06-16,2024-06-21,2024-06-21,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,1,55.0,5,Zon 4,KUND-10054,"Min monstera är fantastisk, så stor och fin!",2024-06-28,5
GG-2024-00671,GG-2024-00671-1,2024-06-15,2024-06-20,2024-06-20,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,2,179.0,600,Zon 4,KUND-10982,,,
GG-2024-00671,GG-2024-00671-2,2024-06-15,2024-06-20,2024-06-10,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,4,59.0,250,Zon 4,KUND-10982,,,
GG-2024-00672,GG-2024-00672-1,2024-06-11,2024-06-14,2024-06-14,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,2,49.0,5,Zon 1,KUND-14959,"Fungerade någorlunda, inte imponerad.",2024-07-09,3
GG-2024-00673,GG-2024-00673-1,2024-06-23,2024-06-30,2024-06-30,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,Zon 4,KUND-13490,,,
GG-2024-00674,GG-2024-00674-1,2024-06-19,2024-06-22,2024-06-22,JOR-NAR-001,Flytande näring 1L,Jord & näring,Alla,1,99.0,1100,Zon 2,KUND-12576,,,
GG-2024-00674,GG-2024-00674-2,2024-06-19,2024-06-22,2024-06-22,JOR-NAR-001,Flytande näring 1L,Jord & näring,Alla,2,99.0,-1100,Zon 2,KUND-12576,,,
GG-2024-00674,GG-2024-00674-3,2024-06-19,2024-06-22,2024-06-22,VER-VAN-001,VATTENKANNA 10L,Verktyg & tillbehör,Alla,1,179.0,600,Zon 2,KUND-12576,,,
GG-2024-00674,GG-2024-00674-4,2024-06-19,2024-06-22,2024-06-22,FRO-GUR-001,Gurkfrö,Frön,Vår,3,45.0,10,,KUND-12576,Kommer definitivt beställa igen nästa säsong.,2024-06-27,5
GG-2024-00675,GG-2024-00675-1,2024-06-14,,2024-06-18,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,2,149.0,800,Zon 3,KUND-10317,,,
GG-2024-00675,GG-2024-00675-2,2024-06-14,2024-06-18,2024-06-18,JOR-NAR-001,Flytande näring 1L,Jord & näring,Alla,3,99.0,-1100,Zon 3,KUND-10317,,,
GG-2024-00676,GG-2024-00676-1,2024-06-26,,2024-07-01,JOR-PLA-002,PLANTERINGSJORD 25L,Jord & näring,Vår,1,89.0,12500,Zon 3,KUND-14015,Paketet såg ut att ha kastats från lastbilen.,2024-07-18,2
GG-2024-00676,GG-2024-00676-2,2024-06-26,01/07/2024,2024-07-01,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,3,59.0,15,Zon 3,KUND-14015,,,
GG-2024-00677,GG-2024-00677-1,2024-06-23,2024-06-27,2024-06-27,FRO-BLO-001,Sommarblommor mix,Frön,Vår,1,69.0,20,,KUND-12847,"Fröerna hade utgånget datum, grodde inte alls.",2024-07-07,2
GG-2024-00678,GG-2024-00678-1,2024-06-02,2024-06-07,2024/06/07,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,1,59.0,15,Zon 3,KUND-13752,"Tre av fem frön grodde, godkänt.",2024-06-11,3
GG-2024-00679,GG-2024-00679-1,2024-06-27,2024-06-29,2024-06-29,JOR-NAR-001,Flytande näring 1L,Jord & näring,Alla,2,99.0,1100,Zon 1,KUND-10994,,,
GG-2024-00679,GG-2024-00679-2,2024-06-27,2024-06-29,2024-06-29,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,2,59.0,15,Zon 1,KUND-10994,,,
GG-2024-00680,GG-2024-00680-1,2024-06-18,2024-06-21,2024-06-28,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,4,149.0,400,Zon 1,KUND-11771,,,
GG-2024-00680,GG-2024-00680-2,2024-06-18,2024-06-21,28 juni 2024,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,3,59.0,15,Zon 1,KUND-11771,"Älskar min nya fredskalla, den trivs jättebra.",2024-07-07,5
GG-2024-00680,GG-2024-00680-3,2024-06-18,2024-06-21,2024-06-28,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,2,59.0,250,Zon 1,KUND-11771,,,
GG-2024-00681,GG-2024-00681-1,2024-06-12,2024-06-15,2024-06-15,PLT-BLO-001,Pelargoner röd,Färdiga plantor,Vår,3,69.0,400g,Zon 2,KUND-14600,,,
GG-2024-00682,GG-2024-00682-1,2024-06-13,2024-06-19,2024-06-19,JOR-PLA-002,planteringsjord 25l,Jord & näring,Vår,2,89.0,12500,Zon 4,KUND-14108,,,
GG-2024-00683,GG-2024-00683-1,"June 27, 2024",2024-07-02,2024-07-02,VER-VAN-001,VATTENKANNA 10L,Verktyg & tillbehör,Alla,3,179.0,600,Zon 4,KUND-12416,,,
GG-2024-00683,GG-2024-00683-2,2024-06-27,2024-07-02,2024-07-02,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,1,59.0,250,Zon 4,KUND-12416,Perfekt för balkongen. Pelargonerna blommar redan.,2024-07-28,5
GG-2024-00683,GG-2024-00683-3,2024-06-27,2024-07-02,2024-07-02,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,2,39.0,8,Zon 4,KUND-12416,"Jorden luktar fräscht och bra, plantorna älskar den.",2024-07-23,4
GG-2024-00684,GG-2024-00684-1,2024-06-14,2024-06-18,2024-06-18,PLT-BLO-002,petunia,Färdiga plantor,Vår,1,59.0,250,Zon 2,KUND-12651,,,
GG-2024-00685,GG-2024-00685-1,2024-06-14,2024-06-17,2024-06-17,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,2,39.0,8,Zon 1,KUND-12385,Priset är högt för vad man får.,2024-06-20,3
GG-2024-00685,GG-2024-00685-2,2024-06-14,2024-06-17,2024-06-17,JOR-PLA-002,Planteringsjord 25L,Jord & näring,V2024,1,89.0,12500,Zon 1,KUND-12385,Leveransen tog lite längre än väntat men okej.,2024-07-05,3
GG-2024-00685,GG-2024-00685-3,2024-06-14,2024-06-17,2024-06-17,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,2,149.0,800,Zon 1,KUND-12385,"Min monstera är fantastisk, så stor och fin!",2024-06-24,4
GG-2024-00685,GG-2024-00685-4,2024-06-14,2024-06-17,2024-06-17,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,3,149.0,400,Zon 1,KUND-12385,,,
GG-2024-00685,GG-2024-00685-5,2024-06-14,2024-06-17,2024-06-17,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,1,39.0,8,Zon 1,KUND-12385,Leveransen var ok men förpackningen kunde varit bättre.,2024-07-05,3
GG-2024-00686,GG-2024-00686-1,2024-06-27,2024-06-30,2024-07-05,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,1,179.0,600,Zon 2,KUND-11532,,,
GG-2024-00686,GG-2024-00686-2,2024-06-27,2024-06-30,2024-07-05,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,1,39.0,8,Zon 2,KUND-11532,,,
GG-2024-00686,GG-2024-00686-3,2024-06-27,2024-06-30,2024-07-05,JOR-NAR-001,Flytande näring 1L,Jord & näring,Alla,1,99.0,1100,Zon 2,KUND-11532,,,
GG-2024-00687,GG-2024-00687-1,2024-06-25,2024-06-30,2024-06-30,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,Zon 3,KUND-10820,,,
GG-2024-00687,GG-2024-00687-2,2024-06-25,2024-06-30,2024-06-30,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,2,149.0,800,Zon 3,KUND-10820,,,
GG-2024-00688,GG-2024-00688-1,2024-06-04,2024-06-07,2024-06-07,JOR-NAR-001,Flytande näring 1L,Jord & näring,Alla,2,99.0,1100,Zon 2,KUND-10667,Leveransen var ok men förpackningen kunde varit bättre.,2024-06-16,3
GG-2024-00689,GG-2024-00689-1,2024-06-16,2024-06-19,2024-06-25,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,1,299.0,2000,Zon 1,KUND-10219,,,
GG-2024-00689,GG-2024-00689-2,2024-06-16,2024-06-19,2024-06-25,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,1,179.0,600,Zon 1,KUND-10219,"Det gick an, inte mer inte mindre.",2024-07-08,3
GG-2024-00689,GG-2024-00689-3,2024-06-16,2024-06-19,2024-06-25,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,2,179.0,600,Zon 1,KUND-10219,,,
GG-2024-00690,GG-2024-00690-1,2024-06-17,22/06/2024,2024-06-22,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,1,179.0,600,Zon 3,KUND-14235,,,
GG-2024-00690,GG-2024-00690-2,2024-06-17,2024-06-22,2024-06-22,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,4,89.0,12500,Zon 3,KUND-14235,Alla frön grodde! Ser fram emot skörden.,2024-07-11,5
GG-2024-00690,GG-2024-00690-3,2024-06-17,2024-06-22,2024-06-22,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,2,39.0,8,Zon 3,KUND-14235,Plantorna var helt döda vid leverans. Besviken.,2024-06-30,1
GG-2024-00691,GG-2024-00691-1,2024-06-07,2024-06-12,2024-06-18,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,2,149 kr,800,,KUND-12941,,,
GG-2024-00691,GG-2024-00691-2,2024-06-07,2024-06-12,2024-06-18,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,1,59.0,-250,,KUND-12941,Förseningen gjorde att allt vissnat ner.,2024-07-11,1
GG-2024-00692,GG-2024-00692-1,2024-06-19,2024-06-24,2024-06-24,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,2,49.0,5,Zon 3,KUND-14418,,,
GG-2024-00692,GG-2024-00692-2,2024-06-19,2024-06-24,2024-06-24,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,Zon 3,KUND-14418,"Helt okej, men hittade billigare i lokal butik.",2024-07-03,3
GG-2024-00693,GG-2024-00693-1,2024-06-26,2024-06-30,2024-06-30,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,3,59.0,15,Zon 2,KUND-11037,,,
GG-2024-00693,GG-2024-00693-2,2024-06-26,,2024-06-30,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,1,55.0,5,Zon 2,KUND-11037,,,
GG-2024-00694,GG-2024-00694-1,2024-06-07,2024-06-09,2024-06-15,JOR-NAR-001,Flytande näring 1L,Jord & näring,Alla,1,99.0,1100,Zon 1,KUND-13878,,,
GG-2024-00694,GG-2024-00694-2,2024-06-07,,2024-06-15,PLT-INO-002,Freds kalla,Inomhusväxter,Alla,3,149.0,800,Zon 1,KUND-13878,Leveransen tog lite längre än väntat men okej.,2024-07-13,3
GG-2024-00694,GG-2024-00694-3,2024-06-07,2024-06-09,2024-06-15,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,1,149.0,400,Zon 1,KUND-13878,,,
GG-2024-00695,GG-2024-00695-1,2024-06-08,2024-06-13,2024-06-13,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,1,149.0,400,Zon 3,KUND-11440,"Plantorna var i perfekt skick, rekommenderas varmt.",2024-07-05,4
